frame,x,y,file,particle
0,1.8794900669033001,6.7874197015030004,Cell20.csv,0
1,1.84987326182221,6.678779413020431,Cell20.csv,0
2,1.8646962259339501,6.68220249310681,Cell20.csv,0
3,1.8751364467468,6.7597672114627905,Cell20.csv,0
4,1.8513877548867599,6.741724629212641,Cell20.csv,0
5,1.8854730943248101,6.7621336226712705,Cell20.csv,0
6,1.90945661612467,6.79101593413648,Cell20.csv,0
7,2.00682305555131,6.85683885869532,Cell20.csv,0
8,2.0536790442258797,6.88838694063761,Cell20.csv,0
9,2.03243964005352,6.8878477920939805,Cell20.csv,0
10,2.0529473653156,6.86769270580272,Cell20.csv,0
11,2.07014541792192,6.86220582750846,Cell20.csv,0
12,2.02579340828885,6.77971160020952,Cell20.csv,0
13,2.01377641534775,6.78255659316022,Cell20.csv,0
14,2.0620481757867903,6.79755597928733,Cell20.csv,0
15,2.12231544734716,6.852081494674461,Cell20.csv,0
16,2.13832011348823,6.80588923073157,Cell20.csv,0
17,2.03189178680527,6.79123097698715,Cell20.csv,0
18,2.08065008149235,6.79658945641789,Cell20.csv,0
19,2.05370150808925,6.849119661154891,Cell20.csv,0
20,2.16372378525028,6.8833474095581595,Cell20.csv,0
21,1.99551067333215,6.83974110847147,Cell20.csv,0
22,2.15740249510474,6.80764535714835,Cell20.csv,0
23,2.12731672534093,6.80595615637819,Cell20.csv,0
24,2.16899148984858,6.85108503282475,Cell20.csv,0
25,2.09046768632665,6.77010545124956,Cell20.csv,0
26,2.1273527837215402,6.76775208869219,Cell20.csv,0
27,2.00455422431664,6.68709557682318,Cell20.csv,0
28,2.11550626089756,6.75018810954797,Cell20.csv,0
29,2.02072258503522,6.7684118993848,Cell20.csv,0
30,2.10311204426554,6.76372481028863,Cell20.csv,0
31,1.9922921526201802,6.767559842683919,Cell20.csv,0
32,1.97450793951723,6.760512146207531,Cell20.csv,0
33,2.15048058594261,6.836616234317621,Cell20.csv,0
34,1.99377873810752,6.76888863704213,Cell20.csv,0
35,2.1782295239536,6.85627080429756,Cell20.csv,0
36,2.2060195251678603,6.84667689958304,Cell20.csv,0
37,2.19955717902309,6.85379613922964,Cell20.csv,0
38,2.3124306479911905,6.75634118539798,Cell20.csv,0
39,2.23026981805394,6.91058253032462,Cell20.csv,0
40,2.2070456689063,6.80286223017022,Cell20.csv,0
41,2.20951624323726,6.82172859719987,Cell20.csv,0
42,2.0275115143611098,6.780495737152051,Cell20.csv,0
43,2.17058286591805,6.83699661467962,Cell20.csv,0
44,2.03265050041774,6.7714751005536,Cell20.csv,0
45,2.12645616647869,6.77677513889029,Cell20.csv,0
46,2.30559754605235,6.89174626467279,Cell20.csv,0
47,2.15264732717471,6.83167514019007,Cell20.csv,0
48,2.23016768013728,6.83493258523764,Cell20.csv,0
49,2.20732565532207,6.85636018059182,Cell20.csv,0
50,2.14849555952199,6.847130564270381,Cell20.csv,0
51,2.16770688454153,6.845187569908401,Cell20.csv,0
52,2.15130184575505,6.78824194292463,Cell20.csv,0
53,2.04861457106642,6.77001763523009,Cell20.csv,0
54,2.04436220933787,6.79025198488812,Cell20.csv,0
55,2.15642399011069,6.846317834233011,Cell20.csv,0
56,2.08406271196871,6.8119152271576,Cell20.csv,0
57,2.3498300767226503,6.81937465337212,Cell20.csv,0
58,2.04519134003129,6.855134948185101,Cell20.csv,0
59,2.16580315307759,6.958063670978969,Cell20.csv,0
0,1.7802887345887601,9.69869124646823,Cell20.csv,1
1,1.90813014194151,9.72711124152737,Cell20.csv,1
2,1.95975269204276,9.7028003824606,Cell20.csv,1
3,1.7868335252868401,9.74810613324859,Cell20.csv,1
4,1.87967402453761,9.70275272444298,Cell20.csv,1
5,1.95764254657723,9.79792570946481,Cell20.csv,1
6,2.20864570114333,9.755418927278841,Cell20.csv,1
7,2.0394850756425402,9.796225843286761,Cell20.csv,1
8,1.92465945067372,9.82628996254401,Cell20.csv,1
9,1.9896556503504201,9.90819213385152,Cell20.csv,1
10,1.97873461735937,9.79969811913924,Cell20.csv,1
11,1.9086478964216502,9.79585961504959,Cell20.csv,1
12,1.75992896812274,9.7519119049009,Cell20.csv,1
13,1.83071463294265,9.825534644325021,Cell20.csv,1
14,2.1196506657391003,9.77778954178609,Cell20.csv,1
15,2.06677776120084,9.82547987211243,Cell20.csv,1
16,2.0404883798525,9.72281048507903,Cell20.csv,1
17,2.08058324017694,9.79746904612028,Cell20.csv,1
18,1.87176946429141,9.72550471383679,Cell20.csv,1
19,1.9888461291491202,9.792034719047361,Cell20.csv,1
20,2.0732762943838403,9.78251597277536,Cell20.csv,1
21,1.99153893388802,9.81190943067381,Cell20.csv,1
22,2.05858388909589,9.78192071699937,Cell20.csv,1
23,2.1968584122753603,9.77690498717272,Cell20.csv,1
24,2.09468392053909,9.872152771486721,Cell20.csv,1
25,2.1628721146744403,9.66333563219632,Cell20.csv,1
26,2.13398313341863,9.70849500004018,Cell20.csv,1
27,1.9082885715764202,9.74171655218231,Cell20.csv,1
28,2.02246624107852,9.75086608764779,Cell20.csv,1
29,2.25032991849685,9.737188364560131,Cell20.csv,1
30,1.9329009772941,9.7829169287122,Cell20.csv,1
31,2.14031562988068,9.79964319669476,Cell20.csv,1
32,2.0667344802527903,9.77830987599133,Cell20.csv,1
33,2.03791564208979,9.844938339843669,Cell20.csv,1
34,2.1231327459101097,9.80400416548598,Cell20.csv,1
35,2.2188704542721,9.74436334692912,Cell20.csv,1
36,2.0199971941900103,9.75580828646744,Cell20.csv,1
37,2.09129261211909,9.764652595700271,Cell20.csv,1
38,2.19985002269081,9.73998190800249,Cell20.csv,1
39,2.2358554982497,9.78816594811376,Cell20.csv,1
40,2.21583344084658,9.8203852993714,Cell20.csv,1
41,2.21804617059566,9.73615015968801,Cell20.csv,1
42,2.18795512706603,9.81531826429126,Cell20.csv,1
43,2.2290207607675905,9.770768604944761,Cell20.csv,1
44,2.23224942472356,9.73348458822705,Cell20.csv,1
45,1.97479496363972,9.77061377298291,Cell20.csv,1
46,2.13698786490772,9.77050471838135,Cell20.csv,1
47,2.1534993864779097,9.83547200830695,Cell20.csv,1
48,2.1610362493800097,9.84808901926814,Cell20.csv,1
49,2.2395799838834303,9.77094260984097,Cell20.csv,1
50,2.2773860057963797,9.82374142964438,Cell20.csv,1
51,2.19861172019634,9.83248832868611,Cell20.csv,1
52,2.19262045866013,9.82100493327583,Cell20.csv,1
53,2.2697682026205,9.73686305198134,Cell20.csv,1
54,2.20353873883806,9.73560220653481,Cell20.csv,1
55,2.1700046843457197,9.82765886122789,Cell20.csv,1
56,2.33628307685175,9.8614749473753,Cell20.csv,1
57,2.2946924765355896,9.802349801619402,Cell20.csv,1
58,2.240349896519,9.86551604899296,Cell20.csv,1
59,2.07778591318775,9.845789722767229,Cell20.csv,1
0,18.0861339626423,13.055501656659601,Cell20.csv,2
1,18.0937767745694,12.9788748599279,Cell20.csv,2
2,18.0879793223735,12.9897225302395,Cell20.csv,2
3,18.1015757333448,13.0249385828221,Cell20.csv,2
4,18.1055951223142,13.0510809160833,Cell20.csv,2
5,18.1523771791088,13.0535953059525,Cell20.csv,2
6,18.1915978614993,13.0444371284021,Cell20.csv,2
7,18.1929055737744,13.0737031630315,Cell20.csv,2
8,18.1276324335034,13.0345858717174,Cell20.csv,2
9,18.156832561134802,13.021350934958601,Cell20.csv,2
10,18.180101394052798,13.0302867938014,Cell20.csv,2
11,18.1823022658663,13.109675504700101,Cell20.csv,2
12,18.1294576945206,13.0311380661787,Cell20.csv,2
13,18.122600364095803,13.0726010097632,Cell20.csv,2
14,18.1825482361717,13.112234192844701,Cell20.csv,2
15,18.234435022705302,13.0951494843182,Cell20.csv,2
16,18.2014405184869,13.108143609765701,Cell20.csv,2
