frame,x,y,file,particle
0,1.3962507212053,10.8400466280102,Cell17.csv,0
1,1.19370872622652,10.869040121832201,Cell17.csv,0
2,1.3079852587170302,10.7983615725048,Cell17.csv,0
3,1.37451701098206,10.817667861567699,Cell17.csv,0
4,1.15472962042213,10.7736485559825,Cell17.csv,0
5,1.2649197958257001,10.7816381040611,Cell17.csv,0
6,1.21694169774441,10.7914019017432,Cell17.csv,0
7,1.42387877985092,10.753553501118601,Cell17.csv,0
8,1.17500950226138,10.739177346697002,Cell17.csv,0
9,1.23444998853148,10.700336824572,Cell17.csv,0
10,1.23843189462724,10.792907068702199,Cell17.csv,0
11,1.31663914264396,10.749866136551,Cell17.csv,0
12,1.28800955674651,10.7338829832187,Cell17.csv,0
13,1.28904097942166,10.7077697401257,Cell17.csv,0
14,1.3853557882140501,10.7243248090619,Cell17.csv,0
15,1.31713733374283,10.7547689391375,Cell17.csv,0
16,1.2700997200817101,10.7250104854523,Cell17.csv,0
17,1.33423035209184,10.773650359555301,Cell17.csv,0
18,1.28415665377343,10.7381825360145,Cell17.csv,0
19,1.37735960287797,10.7071426926111,Cell17.csv,0
20,1.3169898055134799,10.824465269103001,Cell17.csv,0
21,1.42776775378825,10.777616756038501,Cell17.csv,0
22,1.36326696616293,10.780232585403901,Cell17.csv,0
23,1.35024911904091,10.842049451490801,Cell17.csv,0
24,1.38064535316395,10.788181000872902,Cell17.csv,0
25,1.52301367511125,10.7215801783578,Cell17.csv,0
26,1.29784953140585,10.8640689891541,Cell17.csv,0
27,1.32755884354181,10.8484806134978,Cell17.csv,0
28,1.36585146867914,10.8965064735585,Cell17.csv,0
29,1.4268510935563,10.838360505819502,Cell17.csv,0
30,1.27609535637492,10.8628781918397,Cell17.csv,0
31,1.26183603058866,10.8288185436599,Cell17.csv,0
32,1.30547034299946,10.9559374345706,Cell17.csv,0
33,1.21255150109506,10.9015791186778,Cell17.csv,0
34,1.31994039340106,10.8659387221192,Cell17.csv,0
35,1.3853705933806701,10.8887277099402,Cell17.csv,0
36,1.2838362255524,10.923087922832499,Cell17.csv,0
37,1.38584690552905,10.8816308313304,Cell17.csv,0
38,1.3473873971563801,10.8331170093306,Cell17.csv,0
39,1.3483391637469002,10.8879513079938,Cell17.csv,0
40,1.29317551835823,10.889199044130201,Cell17.csv,0
41,1.2864830084197298,10.8798816933332,Cell17.csv,0
42,1.47562578448613,10.963031692450501,Cell17.csv,0
43,1.30056497433948,10.8873923736328,Cell17.csv,0
44,1.27387681283599,10.8789262213683,Cell17.csv,0
45,1.2938388131509801,10.881301577608399,Cell17.csv,0
46,1.3177659045210801,10.8143435664309,Cell17.csv,0
47,1.26251537814833,10.8695724676878,Cell17.csv,0
48,1.3569728372542,10.8473337433249,Cell17.csv,0
49,1.28894954569629,10.9422932055947,Cell17.csv,0
50,1.3044288391052201,10.847394394650902,Cell17.csv,0
51,1.28042674732609,10.9071001516743,Cell17.csv,0
52,1.34610637328443,10.8722502431583,Cell17.csv,0
53,1.3409565855741001,10.9149512460533,Cell17.csv,0
54,1.28920346990132,10.912382114743298,Cell17.csv,0
55,1.29853196623163,10.9370688416089,Cell17.csv,0
56,1.50484586676717,10.986333540980501,Cell17.csv,0
57,1.23616157879569,10.910962731575001,Cell17.csv,0
58,1.22856442800523,10.9562883176271,Cell17.csv,0
59,1.2543022661757701,10.911038927680801,Cell17.csv,0
0,4.03566678426095,9.838164544382371,Cell17.csv,1
1,3.9875788998151203,9.82229528668226,Cell17.csv,1
2,4.03717285768038,9.70346573698953,Cell17.csv,1
3,4.0116912577872,9.76784362586955,Cell17.csv,1
4,3.9707272656942503,9.70371541878292,Cell17.csv,1
5,4.02482123049923,9.75338563887912,Cell17.csv,1
6,3.95772605827534,9.72010255174351,Cell17.csv,1
7,3.99843826311241,9.7418292421819,Cell17.csv,1
8,4.02323696587718,9.6809556592582,Cell17.csv,1
9,3.98846277610397,9.67889557285688,Cell17.csv,1
10,4.041772901942,9.73419308833545,Cell17.csv,1
11,4.0468000281367,9.74712509182204,Cell17.csv,1
12,4.06284658195302,9.681362919936461,Cell17.csv,1
13,3.9864168180162802,9.67146168688718,Cell17.csv,1
14,4.0498019331127795,9.672541730606001,Cell17.csv,1
