frame,x,y,file,particle
0,6.87459612770506,10.730971331137,Cell12.csv,0
1,6.94488012970157,10.7756028504572,Cell12.csv,0
2,6.961055312128781,10.8524018228717,Cell12.csv,0
3,7.03843992018439,10.9699422728604,Cell12.csv,0
4,7.07669767244305,10.8455536353888,Cell12.csv,0
5,7.11634547567432,10.9077126048254,Cell12.csv,0
6,6.9329424190322495,10.9713192384339,Cell12.csv,0
7,6.88721473761787,10.9804226895346,Cell12.csv,0
8,6.872053313670079,10.9627394059494,Cell12.csv,0
9,6.93955592995205,11.0622191195251,Cell12.csv,0
10,6.90429871126104,11.0013124573251,Cell12.csv,0
11,6.8877764965712105,10.9864278387586,Cell12.csv,0
12,6.87899573226361,11.0724668837142,Cell12.csv,0
13,6.8410801841921804,11.0941139968042,Cell12.csv,0
14,6.84079815268356,11.0459341601034,Cell12.csv,0
15,6.9098108319247205,11.144113928791299,Cell12.csv,0
16,6.876685169469081,11.081253410629902,Cell12.csv,0
17,6.8249243477505495,11.200322508043701,Cell12.csv,0
18,6.82174747270289,11.238786530031401,Cell12.csv,0
19,6.85753076997768,11.1976527630802,Cell12.csv,0
20,7.03260499504837,11.2975907579542,Cell12.csv,0
21,6.85884888262565,11.275517591689201,Cell12.csv,0
22,6.96278015113884,11.411335216866801,Cell12.csv,0
23,6.89285631444295,11.343193651100801,Cell12.csv,0
24,6.893725616869061,11.2995588140115,Cell12.csv,0
25,6.899597832614679,11.3331264238418,Cell12.csv,0
26,6.91457909493227,11.3400438572896,Cell12.csv,0
27,6.96674496145462,11.3636130765819,Cell12.csv,0
28,6.958953001040141,11.3765882480491,Cell12.csv,0
29,6.90942166029989,11.3171978739881,Cell12.csv,0
30,6.98010568820553,11.364421707955401,Cell12.csv,0
31,6.9580830791003,11.363779304993502,Cell12.csv,0
32,6.91822042355,11.3363047991198,Cell12.csv,0
33,6.95113556400776,11.359731905815401,Cell12.csv,0
34,6.88168416898929,11.4077224519208,Cell12.csv,0
35,6.88895611321632,11.395812764471101,Cell12.csv,0
36,6.9002109106921,11.4593887981465,Cell12.csv,0
37,6.888876875080751,11.4434625233262,Cell12.csv,0
38,6.915248738530121,11.4226020431282,Cell12.csv,0
39,6.903588669860881,11.4287481762126,Cell12.csv,0
40,6.9049540900496105,11.4469374797845,Cell12.csv,0
41,6.96775165197884,11.471366510607702,Cell12.csv,0
42,6.94641138826811,11.486227306069601,Cell12.csv,0
43,6.91902318243796,11.4742149952642,Cell12.csv,0
44,6.8526089310193905,11.514821494269299,Cell12.csv,0
45,6.92637704003822,11.481015885258001,Cell12.csv,0
46,7.05469983935649,11.4646140109112,Cell12.csv,0
47,6.93644223850608,11.5245712639926,Cell12.csv,0
48,6.888118688847481,11.4594704392396,Cell12.csv,0
49,6.93909628924705,11.4802326667192,Cell12.csv,0
50,6.95841326361946,11.5029260567038,Cell12.csv,0
51,6.94840825095473,11.5327244756616,Cell12.csv,0
52,6.897329774746461,11.466787901689601,Cell12.csv,0
53,6.942834259114901,11.460078329378101,Cell12.csv,0
54,6.92531152773931,11.4264766698497,Cell12.csv,0
55,6.879449800575729,11.3871562655894,Cell12.csv,0
56,6.95633692647989,11.436411395416501,Cell12.csv,0
57,6.99164411626937,11.490197063604201,Cell12.csv,0
58,6.87672735098091,11.439656484347202,Cell12.csv,0
59,6.933332522414981,11.4861051205737,Cell12.csv,0
0,8.83393241903831,8.50641375582143,Cell12.csv,1
1,8.81538473465431,8.562949656937501,Cell12.csv,1
2,8.81603293695221,8.5810965051315,Cell12.csv,1
3,8.87378891086404,8.669550315335881,Cell12.csv,1
4,8.819678134933099,8.63404443696275,Cell12.csv,1
5,8.77775919172714,8.663781437569051,Cell12.csv,1
6,8.76985885286345,8.74902707138602,Cell12.csv,1
7,8.764100219723291,8.732651935301439,Cell12.csv,1
8,8.719299274681791,8.82867193613362,Cell12.csv,1
9,8.7452553872115,8.80573664690767,Cell12.csv,1
10,8.747532196305679,8.7691574730295,Cell12.csv,1
11,8.70799169226765,8.75574972384015,Cell12.csv,1
12,8.721854600736041,8.81409717537105,Cell12.csv,1
13,8.72843204388926,8.84276653684751,Cell12.csv,1
14,8.716473484050441,8.85033816559871,Cell12.csv,1
15,8.70097155204165,8.865490707225739,Cell12.csv,1
16,8.710970653873341,8.86089352010481,Cell12.csv,1
17,8.63304809523686,8.888410948385282,Cell12.csv,1
18,8.656924093207751,8.88159385381755,Cell12.csv,1
19,8.652548759658261,8.92090098491836,Cell12.csv,1
20,8.64275307538413,8.96595776016683,Cell12.csv,1
21,8.67040124965137,8.93317551273794,Cell12.csv,1
22,8.65188468716627,9.00053553852844,Cell12.csv,1
23,8.63484933538791,8.99303922395228,Cell12.csv,1
24,8.68401068489379,9.019819677562111,Cell12.csv,1
25,8.648135168537939,9.042573228128312,Cell12.csv,1
26,8.643939245243741,9.05576111939201,Cell12.csv,1
27,8.64017393607331,9.03598130860514,Cell12.csv,1
28,8.62529088772275,9.06115659334252,Cell12.csv,1
29,8.65832153325622,9.038604314986909,Cell12.csv,1
30,8.666470252511662,9.143835932804642,Cell12.csv,1
31,8.60081808678588,9.05438740011461,Cell12.csv,1
