frame,x,y,file,particle
0,4.76429084693019,3.8326927008138703,Cell21.csv,0
1,4.78172229052203,3.65285233093444,Cell21.csv,0
2,4.8873423980822,3.63070032072827,Cell21.csv,0
3,4.80978055159498,3.78325107724771,Cell21.csv,0
4,4.75519397027706,3.82922934250527,Cell21.csv,0
5,4.776210360119999,3.91569913663082,Cell21.csv,0
6,4.656674653671,3.8972340035870503,Cell21.csv,0
7,4.73302311703728,3.90489586430374,Cell21.csv,0
8,4.85768532657091,3.84962751536802,Cell21.csv,0
9,4.81151802757104,3.8249571914227,Cell21.csv,0
10,4.7616358212461405,3.8679293916533304,Cell21.csv,0
11,4.94910206331385,3.60827274233784,Cell21.csv,0
12,4.87333366106564,3.7618428891535403,Cell21.csv,0
13,4.79876825359136,3.85654900454235,Cell21.csv,0
14,4.9229605949410296,3.65958154655941,Cell21.csv,0
15,4.78513147773757,3.68324398831031,Cell21.csv,0
16,4.86558645552108,3.68434892514158,Cell21.csv,0
17,4.76539068414342,3.6447123719506798,Cell21.csv,0
18,4.90965185713884,3.7163343487375,Cell21.csv,0
19,4.98125947538763,3.84332186539541,Cell21.csv,0
20,4.97863607766813,3.7601515608970297,Cell21.csv,0
21,4.858932591624209,3.85180616698803,Cell21.csv,0
22,4.826996119057171,3.78041083600261,Cell21.csv,0
23,4.78319197293126,3.88015674887319,Cell21.csv,0
24,4.71528951625593,3.8329625051844003,Cell21.csv,0
25,4.8479478796458,3.8189696511551,Cell21.csv,0
26,4.8673103270799,3.74606137895817,Cell21.csv,0
27,4.83773758070823,3.69556337497298,Cell21.csv,0
28,4.77274109940403,3.83093396639752,Cell21.csv,0
29,4.77371999133727,3.82449221508921,Cell21.csv,0
30,4.7476709767424,3.9308380507203,Cell21.csv,0
31,4.6669300770293,4.05682111697463,Cell21.csv,0
32,4.658164721359101,4.09899210127455,Cell21.csv,0
33,4.7910437797405505,3.9749677872428903,Cell21.csv,0
34,4.72480721778302,3.9803670849414403,Cell21.csv,0
35,4.8438926972897,3.94429125795053,Cell21.csv,0
36,4.76541185354518,3.92312907454571,Cell21.csv,0
37,4.82633953099689,3.9891052806706697,Cell21.csv,0
38,4.80685218423828,3.9581131504144302,Cell21.csv,0
39,4.84205747203586,3.9108662275328503,Cell21.csv,0
40,4.67141365592247,3.98468131306396,Cell21.csv,0
41,4.7628460211041,3.92443814861431,Cell21.csv,0
42,4.84468896628183,3.92488735588802,Cell21.csv,0
43,4.85851585589244,3.9026607634030404,Cell21.csv,0
44,4.87402441377584,3.9589925568672,Cell21.csv,0
45,4.858642835718619,3.90639308048739,Cell21.csv,0
46,4.916728614699521,4.01312706197777,Cell21.csv,0
47,4.877829850068499,3.86629095450348,Cell21.csv,0
48,4.84120368788089,3.87756057487814,Cell21.csv,0
49,4.84094367011214,3.89350893695232,Cell21.csv,0
50,4.82366520852114,3.8974143274930304,Cell21.csv,0
51,4.80791835291989,3.97996823190368,Cell21.csv,0
52,4.79611839120371,3.83276554303038,Cell21.csv,0
53,4.84034538413326,3.87009175147218,Cell21.csv,0
54,4.95356715241382,3.96230228108817,Cell21.csv,0
55,4.93700686249299,3.93043701222226,Cell21.csv,0
56,4.98801350959696,3.9198738777734103,Cell21.csv,0
57,5.171297204361601,3.96704087673484,Cell21.csv,0
58,4.96668126581421,3.9938146436015702,Cell21.csv,0
59,4.9840571612773,4.00655235602293,Cell21.csv,0
0,5.079828152133761,5.57610878750676,Cell21.csv,1
1,5.0822715752471,5.47270049342554,Cell21.csv,1
2,5.29707248366182,5.629089219798651,Cell21.csv,1
3,5.13366343110443,5.53944489929464,Cell21.csv,1
4,5.19304169520416,5.61131951618725,Cell21.csv,1
5,5.3205150128986896,5.74219876034977,Cell21.csv,1
6,5.24308704279619,5.6163228493593,Cell21.csv,1
7,5.30256019437281,5.6505924158265595,Cell21.csv,1
8,5.3693710344312,5.66842849189568,Cell21.csv,1
9,5.29890509333381,5.68691483959725,Cell21.csv,1
10,5.22406325213159,5.59566489276532,Cell21.csv,1
11,5.266593811797461,5.67123366701754,Cell21.csv,1
12,5.21489562689746,5.73026916045865,Cell21.csv,1
13,5.31729913335903,5.7366769154343205,Cell21.csv,1
14,5.4668022858928795,5.768751769087941,Cell21.csv,1
15,5.39659596988286,5.76674070240504,Cell21.csv,1
16,5.29782868270761,5.8494593041903205,Cell21.csv,1
17,5.40935433786263,5.67436336186184,Cell21.csv,1
18,5.33325635745269,5.718011609848769,Cell21.csv,1
19,5.40565371510892,5.73395999708264,Cell21.csv,1
20,5.4349348750086,5.74165932746169,Cell21.csv,1
21,5.4845238569312995,5.72735492790623,Cell21.csv,1
22,5.39831013364905,5.73588539942587,Cell21.csv,1
23,5.38973275020871,5.7472034446863,Cell21.csv,1
24,5.30371200921566,5.78088209825495,Cell21.csv,1
25,5.30921988686942,5.743253021892761,Cell21.csv,1
26,5.38507896055698,5.8487523278390805,Cell21.csv,1
27,5.3353799008262905,5.6917588934771,Cell21.csv,1
28,5.302670156572019,5.738553369604699,Cell21.csv,1
29,5.2853870931243305,5.65137218597588,Cell21.csv,1
30,5.30317920275414,5.72826967892387,Cell21.csv,1
31,5.2285247216912705,5.798325013300779,Cell21.csv,1
32,5.272174905234291,5.77627038589481,Cell21.csv,1
33,5.33047528449497,5.771250438336571,Cell21.csv,1
34,5.33483582993541,5.76445216744404,Cell21.csv,1
35,5.18254873597664,5.75735287781273,Cell21.csv,1
36,5.302216325310891,5.74682001577708,Cell21.csv,1
37,5.35534188634892,5.6974955090842405,Cell21.csv,1
38,5.44121892506113,5.67381391718433,Cell21.csv,1
39,5.357801121538571,5.70070156618637,Cell21.csv,1
40,5.34469798902421,5.77026236392621,Cell21.csv,1
41,5.413888098829609,5.77869081715758,Cell21.csv,1
42,5.38312271536485,5.737375722877831,Cell21.csv,1
43,5.440914902556741,5.713588640463881,Cell21.csv,1
44,5.33305457608007,5.74765661466947,Cell21.csv,1
45,5.3225552472188005,5.70880252497043,Cell21.csv,1
46,5.34366239799462,5.73239035484793,Cell21.csv,1
47,5.33159124513239,5.66424601369804,Cell21.csv,1
48,5.28195555066611,5.69770314638607,Cell21.csv,1
49,5.2934782691094995,5.75206767601089,Cell21.csv,1
50,5.34125732107952,5.73952517648036,Cell21.csv,1
51,5.40969534027136,5.689415691223631,Cell21.csv,1
52,5.53791110022448,5.740796097534391,Cell21.csv,1
53,5.39990297204663,5.77334624188403,Cell21.csv,1
54,5.37557697843119,5.71668839839097,Cell21.csv,1
55,5.34780655222091,5.69517042163014,Cell21.csv,1
56,5.33329270517804,5.7105329913591705,Cell21.csv,1
57,5.26612559862198,5.81302481013164,Cell21.csv,1
58,5.18545700482181,5.73237565500119,Cell21.csv,1
59,5.35893561947926,5.83213383321697,Cell21.csv,1
0,18.756728395236202,7.212341759080861,Cell21.csv,2
1,18.6845985733595,7.18995566001716,Cell21.csv,2
2,18.802286955542602,7.1033278176940104,Cell21.csv,2
3,18.815036797206403,7.21590294493921,Cell21.csv,2
4,18.9181405901443,7.15483267988251,Cell21.csv,2
5,18.9087581906113,7.200458383027111,Cell21.csv,2
6,18.821256280659,7.18019215863211,Cell21.csv,2
7,18.8072511593029,7.13459420922072,Cell21.csv,2
8,18.874070366111102,7.11633470127703,Cell21.csv,2
9,18.7931463214387,7.07676408523149,Cell21.csv,2
10,18.8679343094998,7.02062334468899,Cell21.csv,2
11,18.8056293898439,7.25394004586737,Cell21.csv,2
12,18.822201966718303,7.0891443954646105,Cell21.csv,2
13,18.814827124375398,7.18655549015592,Cell21.csv,2
14,18.821442840862602,7.11663167743893,Cell21.csv,2
15,18.8301997940429,7.3106105078388905,Cell21.csv,2
16,18.8311752020833,7.1535533076979405,Cell21.csv,2
17,18.8259768203097,7.19996030126442,Cell21.csv,2
18,18.8464539910912,7.1929388429494505,Cell21.csv,2
19,18.9497715416457,7.2859159630863095,Cell21.csv,2
20,18.9216348346718,7.1536503510623595,Cell21.csv,2
21,18.8325927625539,7.2788283977193,Cell21.csv,2
22,18.907643102656998,7.12679698259001,Cell21.csv,2
23,18.9099809911573,7.13988380807995,Cell21.csv,2
24,18.8272355807497,7.12535064830909,Cell21.csv,2
25,18.8969997193077,7.15016785875984,Cell21.csv,2
26,18.851069815844,7.09843922023699,Cell21.csv,2
27,18.905894567299203,7.09430147104094,Cell21.csv,2
28,18.8942317282843,7.15237307287986,Cell21.csv,2
29,18.8163767555487,7.12960346881617,Cell21.csv,2
30,18.8801919790633,7.14791882014159,Cell21.csv,2
31,18.862901952296202,7.143568777847401,Cell21.csv,2
32,18.855869860591103,7.10680296563879,Cell21.csv,2
33,18.9074921138638,7.136673091773431,Cell21.csv,2
34,18.8749654355001,7.089937967762951,Cell21.csv,2
35,18.9257050453442,7.08326368582399,Cell21.csv,2
36,18.8554328696962,7.00464943094038,Cell21.csv,2
37,18.937006295259003,7.04812122243226,Cell21.csv,2
38,18.9446801135499,7.02518838877799,Cell21.csv,2
39,18.9156130636064,7.0519461814742,Cell21.csv,2
40,18.795979795129302,7.06079998494878,Cell21.csv,2
41,18.901217354932303,7.04157805638036,Cell21.csv,2
42,18.8714136290924,7.14907238501475,Cell21.csv,2
43,19.0256346183075,7.03342074660097,Cell21.csv,2
44,18.9990753836558,7.09752713651232,Cell21.csv,2
45,18.9053760109142,7.09467522722344,Cell21.csv,2
46,18.858377930086,7.18265995319196,Cell21.csv,2
47,18.889833897172498,7.12430662540115,Cell21.csv,2
48,18.900682963979403,7.09666470419036,Cell21.csv,2
49,18.8805402686545,7.144097694006231,Cell21.csv,2
50,18.9874937684035,7.0978864385014,Cell21.csv,2
51,18.9349599256725,7.15592417496938,Cell21.csv,2
52,18.912278125802402,7.0600754509661,Cell21.csv,2
53,18.840262257632,7.13322953468308,Cell21.csv,2
54,18.8897105804631,7.20640865181815,Cell21.csv,2
55,18.9225787930503,7.19812078503855,Cell21.csv,2
56,18.9885549245748,7.19049842155804,Cell21.csv,2
57,19.0905735236785,7.18781625023942,Cell21.csv,2
58,18.9710692273652,7.1824139344480304,Cell21.csv,2
59,19.0387938198081,7.17459421017166,Cell21.csv,2
0,12.8062205565947,4.6937356694699,Cell21.csv,3
1,12.785206200206499,4.72109303118486,Cell21.csv,3
2,12.8658162519336,4.71276349932358,Cell21.csv,3
