frame,x,y,file,particle
0,14.647245747237001,11.603921061129801,Cell18.csv,0
1,14.753371466618201,11.7209531452239,Cell18.csv,0
2,14.762403809274,11.5814039747271,Cell18.csv,0
3,14.7287594567043,11.636442173403301,Cell18.csv,0
4,14.762067948124802,11.6496778489507,Cell18.csv,0
5,14.7857024522826,11.575452009995802,Cell18.csv,0
6,14.8537618439587,11.3431926198282,Cell18.csv,0
7,14.7688345353268,11.8006229880174,Cell18.csv,0
8,14.8090176184058,11.6492723484107,Cell18.csv,0
9,14.7276005224255,11.653747906618902,Cell18.csv,0
10,14.7424790337254,11.6468957991428,Cell18.csv,0
11,14.7351790674805,11.608352291801301,Cell18.csv,0
12,14.7909111789686,11.6118729180041,Cell18.csv,0
13,14.7378980613725,11.6903992192146,Cell18.csv,0
14,14.8261768713227,11.6808476499936,Cell18.csv,0
15,14.8361967908709,11.700015317243901,Cell18.csv,0
16,14.8247512070431,11.6725072101353,Cell18.csv,0
17,14.8627379561778,11.7218696268266,Cell18.csv,0
18,14.879590486110999,11.6752862075967,Cell18.csv,0
19,14.9109014719436,11.6577688935078,Cell18.csv,0
20,14.896462587212,11.7039220174536,Cell18.csv,0
21,14.8901782835122,11.6955341647461,Cell18.csv,0
22,14.8932823056362,11.7044706930602,Cell18.csv,0
23,14.8919770501684,11.7708861562015,Cell18.csv,0
24,14.8697685561494,11.6880431066362,Cell18.csv,0
25,14.9266167989959,11.7176324844028,Cell18.csv,0
26,14.8950183518446,11.7032354089255,Cell18.csv,0
27,14.9501658679002,11.6693200059473,Cell18.csv,0
28,14.981050516114399,11.6901866176376,Cell18.csv,0
29,14.9055072517931,11.6550538502932,Cell18.csv,0
30,14.941909821671599,11.6760809909784,Cell18.csv,0
31,14.9901796975952,11.6554278706776,Cell18.csv,0
32,14.982144273395,11.7164951206612,Cell18.csv,0
33,14.9189678099079,11.623753331673,Cell18.csv,0
34,14.919912585832,11.6538091040575,Cell18.csv,0
35,14.9406283470784,11.638044351578401,Cell18.csv,0
36,14.9397196275466,11.6247782040572,Cell18.csv,0
37,14.9411271861097,11.638285690591,Cell18.csv,0
38,14.9519801633631,11.675312238188601,Cell18.csv,0
39,14.998041850588102,11.6285516502159,Cell18.csv,0
40,14.984506262575401,11.653207592658301,Cell18.csv,0
41,15.0219440066572,11.6017261951388,Cell18.csv,0
42,14.9718660012614,11.607585680341899,Cell18.csv,0
43,14.9496259732121,11.6271227806273,Cell18.csv,0
44,14.956193573121901,11.5807720449273,Cell18.csv,0
45,15.0656450483835,11.6275390015632,Cell18.csv,0
46,14.97168110878,11.5853398726302,Cell18.csv,0
47,15.007361471831,11.5744236103131,Cell18.csv,0
48,15.014365095576801,11.602659793143602,Cell18.csv,0
49,14.9699047587034,11.581098683693702,Cell18.csv,0
50,14.976317371149,11.6118100649866,Cell18.csv,0
51,14.9955984373699,11.577405572275701,Cell18.csv,0
52,15.023600636638301,11.5498889867158,Cell18.csv,0
53,15.0004905746195,11.528300498659402,Cell18.csv,0
54,15.0265603857994,11.5502425455236,Cell18.csv,0
55,15.0170598050745,11.5456761839051,Cell18.csv,0
56,14.993307069864,11.5420500888372,Cell18.csv,0
57,15.0344696480325,11.543424065060101,Cell18.csv,0
58,15.0324763673983,11.508029879670799,Cell18.csv,0
59,15.0412497469031,11.537931421364899,Cell18.csv,0
0,15.2446216930395,21.0469433761089,Cell18.csv,1
1,15.3254430477278,20.9925441823828,Cell18.csv,1
2,15.3375418676413,21.0036416642338,Cell18.csv,1
3,15.3061773863865,20.8950530327282,Cell18.csv,1
4,15.319538538395,21.060332304768902,Cell18.csv,1
5,15.398358872040601,20.7660038732652,Cell18.csv,1
6,15.3622341254383,21.1295188562448,Cell18.csv,1
7,15.324225454477501,21.0445826736033,Cell18.csv,1
8,15.3269777736094,21.0185373073526,Cell18.csv,1
9,15.3502313462458,20.9894013518753,Cell18.csv,1
10,15.351911321201401,21.013096602823904,Cell18.csv,1
11,15.4629065943266,20.989245432943402,Cell18.csv,1
12,15.370707873162601,21.0089892800231,Cell18.csv,1
13,15.379477088653301,21.022834013065903,Cell18.csv,1
14,15.3805449180208,21.062042904466,Cell18.csv,1
15,15.450658431534201,21.0742835907331,Cell18.csv,1
16,15.4323471933652,21.047183170693103,Cell18.csv,1
17,15.4735605292157,21.03349989621,Cell18.csv,1
18,15.493222414194701,21.047059846419,Cell18.csv,1
19,15.518633468787701,21.0805004891745,Cell18.csv,1
20,15.4968780495601,20.9983214053378,Cell18.csv,1
21,15.4969414425666,21.0371529427368,Cell18.csv,1
22,15.555138625441499,21.0709184882441,Cell18.csv,1
23,15.5279129276263,21.0392195637205,Cell18.csv,1
24,15.5084037158584,21.0084258039772,Cell18.csv,1
25,15.5388227495229,21.002889508544204,Cell18.csv,1
26,15.5887048818986,20.996103063474997,Cell18.csv,1
27,15.569513750163301,21.004839747142302,Cell18.csv,1
28,15.591460232112501,21.0189838832026,Cell18.csv,1
29,15.6287820545616,21.0408192329649,Cell18.csv,1
30,15.5714001863086,21.0579688755346,Cell18.csv,1
31,15.620990596870302,20.9817173979427,Cell18.csv,1
32,15.648437304069999,20.955506101615903,Cell18.csv,1
33,15.623202977347,20.9617250996839,Cell18.csv,1
34,15.604591619514501,20.9839428031587,Cell18.csv,1
35,15.581937568539999,20.9878332827274,Cell18.csv,1
36,15.5738581001225,21.017758365792698,Cell18.csv,1
37,15.5947111833203,20.9822282557757,Cell18.csv,1
38,15.6068807989764,20.950251836341998,Cell18.csv,1
39,15.5963016207386,20.9754857831199,Cell18.csv,1
40,15.6103049114471,20.9701992925093,Cell18.csv,1
41,15.6835127230939,20.990510464731297,Cell18.csv,1
42,15.619716307808499,20.9520868088646,Cell18.csv,1
43,15.623978057724901,20.929717788214,Cell18.csv,1
44,15.6475175935311,20.9620505848916,Cell18.csv,1
45,15.6376178267607,20.9337250566345,Cell18.csv,1
46,15.5992139245706,20.895455350264,Cell18.csv,1
47,15.654061199303401,20.9168687810355,Cell18.csv,1
48,15.654516972022401,20.9081275768722,Cell18.csv,1
49,15.6208592899833,20.924167442827002,Cell18.csv,1
50,15.5552746886918,20.840879765409902,Cell18.csv,1
51,15.6303373288776,20.8543966099721,Cell18.csv,1
52,15.5080317694814,20.854072380875802,Cell18.csv,1
53,15.6544070211276,20.915299619510503,Cell18.csv,1
54,15.6645352160636,20.918833130503298,Cell18.csv,1
55,15.6144471098285,20.872019001806,Cell18.csv,1
56,15.6264814721454,20.9033472437274,Cell18.csv,1
57,15.6147311893594,20.9197417884657,Cell18.csv,1
58,15.626928595121,20.9038841989886,Cell18.csv,1
59,15.618115412968901,20.8914383338033,Cell18.csv,1
0,16.5888238701489,20.4583643173302,Cell18.csv,2
1,16.6713617399651,20.4238343257602,Cell18.csv,2
