frame,x,y,file,particle
0,4.03502366650799,8.45823217006308,Cell11.csv,0
1,4.03528200741069,8.45257300466018,Cell11.csv,0
2,4.01497522115933,8.46789745200786,Cell11.csv,0
3,4.02999135518983,8.46446338839036,Cell11.csv,0
4,4.01830899668811,8.46873769309186,Cell11.csv,0
5,3.9995881011314,8.40562314489944,Cell11.csv,0
6,3.99204389339696,8.42327058004699,Cell11.csv,0
7,3.9939629218931603,8.394459702577171,Cell11.csv,0
8,4.01273131665733,8.39791911441801,Cell11.csv,0
9,4.00305109568761,8.3886118946006,Cell11.csv,0
10,4.02891908032331,8.34759540484373,Cell11.csv,0
11,4.06229592661324,8.38670705321039,Cell11.csv,0
12,4.05572916651151,8.336675946608489,Cell11.csv,0
13,4.07621577502538,8.36689294073348,Cell11.csv,0
14,4.11240242674065,8.37578376013017,Cell11.csv,0
15,4.05712432801879,8.337489881412859,Cell11.csv,0
16,4.04493492868023,8.35525369614636,Cell11.csv,0
17,4.10314470769182,8.34162827302239,Cell11.csv,0
18,4.10225029728061,8.32900034944762,Cell11.csv,0
19,4.07546048149183,8.316231206258841,Cell11.csv,0
20,4.10808010428081,8.383794185074201,Cell11.csv,0
21,4.07270698360663,8.356294010952041,Cell11.csv,0
22,4.06206027406137,8.30061356688133,Cell11.csv,0
23,4.04992798740448,8.26079917480029,Cell11.csv,0
24,3.98359011566209,8.24623789637926,Cell11.csv,0
25,3.96802020307457,8.253693539641251,Cell11.csv,0
26,3.96710719073546,8.26212221139295,Cell11.csv,0
27,3.93288292570932,8.36876279523863,Cell11.csv,0
28,3.98395613857851,8.30035037452551,Cell11.csv,0
29,3.97880976850091,8.316602480864251,Cell11.csv,0
30,3.9503453038497303,8.29595788757708,Cell11.csv,0
31,3.97204863162455,8.29760212480659,Cell11.csv,0
32,3.98587877491895,8.32088720708056,Cell11.csv,0
33,3.97019001726737,8.33566057426219,Cell11.csv,0
34,4.01674950907633,8.278386872090099,Cell11.csv,0
