frame,x,y,file,particle
0,6.08105649542719,8.74916582065772,Cell2.csv,0
1,6.03546752253861,8.68820488364161,Cell2.csv,0
2,6.03058755808995,8.61760038561263,Cell2.csv,0
3,5.975246782820871,8.55076753305571,Cell2.csv,0
4,6.01811947623825,8.586405513534482,Cell2.csv,0
5,6.01699759900058,8.5307114156269,Cell2.csv,0
6,6.0124233999414205,8.506978668465141,Cell2.csv,0
7,5.9804809987472405,8.50494418852154,Cell2.csv,0
8,5.961890811463241,8.45506585776618,Cell2.csv,0
9,6.065877926371191,8.43578887410951,Cell2.csv,0
10,6.00910975014944,8.383233298156751,Cell2.csv,0
11,5.98843996573544,8.538153818972392,Cell2.csv,0
12,5.99796165445036,8.58200623434407,Cell2.csv,0
13,5.96179100033298,8.60491239970508,Cell2.csv,0
14,5.96952421010368,8.55653689130587,Cell2.csv,0
15,6.00683846949713,8.493539222223129,Cell2.csv,0
16,5.968433545464011,8.52056353439262,Cell2.csv,0
17,5.978277766518779,8.49453129681894,Cell2.csv,0
18,5.99109276488934,8.5058635666499,Cell2.csv,0
19,5.929756237861831,8.46483631999418,Cell2.csv,0
20,5.97129720638162,8.44316972526609,Cell2.csv,0
21,5.93847436673086,8.45322757649469,Cell2.csv,0
22,5.95734791330517,8.45202152209527,Cell2.csv,0
23,5.92857865460241,8.43815103382591,Cell2.csv,0
24,5.93611304628529,8.45014141802331,Cell2.csv,0
25,5.91387908887913,8.41630079089152,Cell2.csv,0
26,5.95146647845197,8.40219050237342,Cell2.csv,0
27,5.9891782758429,8.420439263625079,Cell2.csv,0
28,6.03441846353632,8.414881752927581,Cell2.csv,0
29,6.096191129256811,8.36252306606859,Cell2.csv,0
30,5.99582898249747,8.4407894341323,Cell2.csv,0
31,5.963682722083781,8.39164762584962,Cell2.csv,0
32,6.00143806547398,8.42417830936809,Cell2.csv,0
33,6.00917668981351,8.451206189797709,Cell2.csv,0
34,5.982538726193691,8.479503466864841,Cell2.csv,0
35,5.94293412304916,8.49692702540681,Cell2.csv,0
36,5.91236801810619,8.50890915151663,Cell2.csv,0
37,6.02441969819053,8.50835053905599,Cell2.csv,0
38,6.02991892698576,8.50345160819391,Cell2.csv,0
39,5.96173207239365,8.50316697985843,Cell2.csv,0
40,6.03749215633869,8.68532541404882,Cell2.csv,0
41,6.004160167400101,8.64834610313305,Cell2.csv,0
42,6.01309235835281,8.747953189114071,Cell2.csv,0
43,6.02720127086466,8.64642783191393,Cell2.csv,0
44,6.0523578513885505,8.71645377638265,Cell2.csv,0
45,6.02450801269261,8.65515688578301,Cell2.csv,0
46,6.0516681170312,8.594644635741,Cell2.csv,0
47,6.072564615188281,8.66047176377645,Cell2.csv,0
48,6.020879343961941,8.6086838128494,Cell2.csv,0
49,5.98690325939566,8.61289198094824,Cell2.csv,0
50,6.02045275972205,8.6158995743014,Cell2.csv,0
51,6.03308182947059,8.56911374599745,Cell2.csv,0
52,6.04649242981694,8.62982779062291,Cell2.csv,0
53,6.025251488009061,8.70475329377451,Cell2.csv,0
54,6.11203267867239,8.67514888738027,Cell2.csv,0
55,6.0739010303965495,8.74732834939866,Cell2.csv,0
56,6.04678812000402,8.80544033649092,Cell2.csv,0
57,6.07196418895636,8.87522003798586,Cell2.csv,0
58,6.05884580533958,8.87883648137557,Cell2.csv,0
59,6.06605363419811,8.91769354007975,Cell2.csv,0
0,6.56336673856312,5.759860891239721,Cell2.csv,1
1,6.54965402930047,5.66917994521023,Cell2.csv,1
2,6.54897424947292,5.64905564147116,Cell2.csv,1
3,6.47921247485156,5.58892134683083,Cell2.csv,1
4,6.46949938061148,5.60551232812635,Cell2.csv,1
5,6.521029804472221,5.5413100883507,Cell2.csv,1
6,6.4728780792566205,5.533518774061671,Cell2.csv,1
7,6.52769292771964,5.600376142936621,Cell2.csv,1
8,6.4896766302113305,5.51448620478242,Cell2.csv,1
9,6.5336172655816,5.46384876389925,Cell2.csv,1
10,6.50987418596041,5.40264698030636,Cell2.csv,1
11,6.50297212762885,5.5346951885345295,Cell2.csv,1
12,6.52763082653678,5.6315276334843,Cell2.csv,1
13,6.49633075049901,5.58601670691612,Cell2.csv,1
14,6.50622532163503,5.57870870273257,Cell2.csv,1
15,6.52824280679476,5.5656588401802605,Cell2.csv,1
16,6.49336409429425,5.52775792387182,Cell2.csv,1
17,6.4944526302628205,5.50919598688082,Cell2.csv,1
18,6.48549712631073,5.55976160823018,Cell2.csv,1
19,6.45008040429695,5.53330424828781,Cell2.csv,1
20,6.47424784105498,5.5018551616399805,Cell2.csv,1
21,6.49539033594356,5.53124330263654,Cell2.csv,1
22,6.4978706838596,5.52796989738422,Cell2.csv,1
23,6.48526375245729,5.49386660967534,Cell2.csv,1
24,6.48476752854204,5.46820507895279,Cell2.csv,1
25,6.43337556954533,5.426451117529861,Cell2.csv,1
26,6.42299407421823,5.4297911246132,Cell2.csv,1
27,6.490890581038601,5.428259069320861,Cell2.csv,1
28,6.43100958359613,5.46882504074446,Cell2.csv,1
29,6.44627747037222,5.4418944120731005,Cell2.csv,1
30,6.45217940245297,5.45974301474701,Cell2.csv,1
31,6.438641243244031,5.467593269631401,Cell2.csv,1
32,6.43849219300336,5.45836399407967,Cell2.csv,1
33,6.52004230126284,5.526614352828941,Cell2.csv,1
34,6.49251751253042,5.53588501286148,Cell2.csv,1
35,6.4454423434989,5.51551236165404,Cell2.csv,1
36,6.45607586944958,5.53225589798241,Cell2.csv,1
37,6.47211757247591,5.523151388641261,Cell2.csv,1
38,6.470966495593061,5.54404144676987,Cell2.csv,1
39,6.45179624553045,5.52415830559293,Cell2.csv,1
40,6.49955765673064,5.69155170211983,Cell2.csv,1
41,6.50814127418506,5.707998521646931,Cell2.csv,1
42,6.49598817521336,5.77329258479873,Cell2.csv,1
43,6.50885587325078,5.70453058395537,Cell2.csv,1
44,6.5357691666457205,5.7795574951859,Cell2.csv,1
45,6.58906758565297,5.71059829467439,Cell2.csv,1
46,6.53139860186086,5.69750448084383,Cell2.csv,1
47,6.561514702612291,5.73169562454608,Cell2.csv,1
48,6.56762071145358,5.673508909938669,Cell2.csv,1
49,6.58087025403219,5.653927667684931,Cell2.csv,1
50,6.573222345067601,5.6495710679954,Cell2.csv,1
51,6.61309819922977,5.633702467912269,Cell2.csv,1
52,6.6391853956603,5.675689667077281,Cell2.csv,1
53,6.60742172209087,5.75479074776911,Cell2.csv,1
54,6.62492352944656,5.75418216789331,Cell2.csv,1
55,6.61745905071279,5.79903332796021,Cell2.csv,1
56,6.599151492881161,5.820556265819331,Cell2.csv,1
57,6.61125813829127,5.9412852472384605,Cell2.csv,1
58,6.56471859875759,5.96897390248644,Cell2.csv,1
59,6.58038154678487,5.95946757522276,Cell2.csv,1
0,12.6109067243087,7.95243301526887,Cell2.csv,2
1,12.5840141385852,7.8498470965134,Cell2.csv,2
2,12.564099357642501,7.7857548154634,Cell2.csv,2
3,12.567579876891699,7.77863723174939,Cell2.csv,2
4,12.4603836860444,7.840166203066951,Cell2.csv,2
5,12.564315114717,7.73631473791231,Cell2.csv,2
6,12.5168721542773,7.70719307252258,Cell2.csv,2
7,12.5655592456695,7.73785672277886,Cell2.csv,2
8,12.559051639268901,7.6515503095198305,Cell2.csv,2
9,12.5491070851633,7.60594351723467,Cell2.csv,2
10,12.5672899334335,7.54325331027746,Cell2.csv,2
11,12.5014992770645,7.671120415925331,Cell2.csv,2
12,12.567543441296902,7.69006365882535,Cell2.csv,2
13,12.5477528078356,7.70716756153198,Cell2.csv,2
14,12.501363249978,7.73527028479668,Cell2.csv,2
15,12.5012623693517,7.704394509933151,Cell2.csv,2
16,12.5020922946971,7.6640238531294,Cell2.csv,2
17,12.527610030550601,7.67701209159426,Cell2.csv,2
18,12.4926188873046,7.61857199737548,Cell2.csv,2
19,12.5195107186482,7.6076738967140605,Cell2.csv,2
20,12.5317532992085,7.659311633755981,Cell2.csv,2
21,12.4944336898966,7.59271161414921,Cell2.csv,2
22,12.5672828568262,7.56044623506943,Cell2.csv,2
23,12.5302805787932,7.64178101153884,Cell2.csv,2
24,12.5184470913071,7.56800901340532,Cell2.csv,2
25,12.532541853036701,7.65354929426741,Cell2.csv,2
26,12.5381659601831,7.64673742526473,Cell2.csv,2
27,12.5118811880216,7.65749532177562,Cell2.csv,2
28,12.537255710905299,7.69960647713811,Cell2.csv,2
29,12.527575289713502,7.67724627205424,Cell2.csv,2
30,12.510150916053,7.681509998466841,Cell2.csv,2
31,12.4850816466623,7.67248667469502,Cell2.csv,2
32,12.5467589615738,7.858303153386331,Cell2.csv,2
33,12.546412671964301,7.84580561773787,Cell2.csv,2
34,12.556583058509402,7.93408066010474,Cell2.csv,2
35,12.524143611473201,7.86592084164461,Cell2.csv,2
36,12.5677668135021,7.88411610329162,Cell2.csv,2
37,12.5674368634872,7.80402458764145,Cell2.csv,2
38,12.5384770894969,7.86102485279508,Cell2.csv,2
39,12.5255946937684,7.8253939696495,Cell2.csv,2
40,12.5868160374207,7.770620317601231,Cell2.csv,2
41,12.5520987911729,7.761187976462771,Cell2.csv,2
42,12.6049166997733,7.801850647342061,Cell2.csv,2
43,12.588514216551602,7.75093806964248,Cell2.csv,2
44,12.6122041929601,7.81192398086812,Cell2.csv,2
45,12.6066907139922,7.889142356420031,Cell2.csv,2
