frame,x,y,file,particle
0,4.62732413632632,5.468995559695171,Cell14.csv,0
1,4.712024688176229,5.4286610471191095,Cell14.csv,0
2,4.8681264855617705,5.390405483861151,Cell14.csv,0
3,4.843270728364709,5.48427795278197,Cell14.csv,0
4,4.72545309553926,5.55097688471895,Cell14.csv,0
5,4.76156743474171,5.5096237287557495,Cell14.csv,0
6,4.78689608964786,5.3805807241919,Cell14.csv,0
7,4.873546756189611,5.46975947377533,Cell14.csv,0
8,4.86008980285166,5.5207021935247305,Cell14.csv,0
9,4.79222939000739,5.4658615051864,Cell14.csv,0
10,4.75350384644872,5.44051199359677,Cell14.csv,0
11,4.8613415524541495,5.46367129896833,Cell14.csv,0
12,4.80210667535694,5.441598264722811,Cell14.csv,0
13,4.810548803030439,5.36668641592342,Cell14.csv,0
14,4.95684764342153,5.58559534235666,Cell14.csv,0
15,4.969586146806639,5.5258004385837305,Cell14.csv,0
16,4.93323149805696,5.712050204563701,Cell14.csv,0
17,4.96091188795636,5.604299899085889,Cell14.csv,0
18,4.91509815173091,5.56722883979594,Cell14.csv,0
19,5.03670353725178,5.66483489391886,Cell14.csv,0
20,5.017482285060121,5.643769490349291,Cell14.csv,0
21,5.0546547014333,5.77529792921579,Cell14.csv,0
22,5.01355008309526,5.8969828969825,Cell14.csv,0
23,5.1353661366075505,5.7820164703507295,Cell14.csv,0
24,5.11361192460772,5.7060629564976395,Cell14.csv,0
25,5.0030241322397195,5.77300476560079,Cell14.csv,0
26,5.05962362131895,5.8074997969974005,Cell14.csv,0
27,5.05423410937502,5.79110508819896,Cell14.csv,0
28,4.96299017374346,5.8181031790837,Cell14.csv,0
29,5.014363408822089,5.80957727633536,Cell14.csv,0
30,5.073630698914241,5.74785128756208,Cell14.csv,0
31,5.09594311242878,5.80283564577137,Cell14.csv,0
32,5.018897411829981,5.81134059693963,Cell14.csv,0
33,5.087556167679709,5.73284939874123,Cell14.csv,0
34,4.98415454818278,5.73511131477404,Cell14.csv,0
35,5.08730292723555,5.74378750846716,Cell14.csv,0
36,5.08060504954957,5.79685941154851,Cell14.csv,0
37,5.09182873086997,5.76250969683739,Cell14.csv,0
38,5.13839047544987,5.85860607334276,Cell14.csv,0
39,5.05579926884469,5.77142583907933,Cell14.csv,0
40,5.191286628922721,5.69462310845455,Cell14.csv,0
41,5.11505324189513,5.8784146068491205,Cell14.csv,0
42,5.12030410206876,5.64850648390056,Cell14.csv,0
43,5.10088703744391,5.73613094941562,Cell14.csv,0
44,4.99108939737534,5.61681607704069,Cell14.csv,0
45,5.092961998707801,5.68180396056004,Cell14.csv,0
46,5.16954829883713,5.67650515078909,Cell14.csv,0
47,4.93680688740178,5.72769118305654,Cell14.csv,0
48,5.09205060368505,5.73480482384834,Cell14.csv,0
49,5.0746687267723,5.607477888712251,Cell14.csv,0
50,5.06880462476166,5.6061018936844205,Cell14.csv,0
51,5.19809845179638,5.751161913375411,Cell14.csv,0
52,5.128120151105101,5.69841570058246,Cell14.csv,0
53,5.16090234859579,5.891424658640011,Cell14.csv,0
54,5.02007647750237,5.73393462772794,Cell14.csv,0
55,5.228327806549689,5.77372870604328,Cell14.csv,0
56,5.24794496056774,5.462520181527521,Cell14.csv,0
57,5.36672912741232,5.591223878916541,Cell14.csv,0
58,5.37115420194706,5.3632771435193805,Cell14.csv,0
59,5.323028449644981,5.56532243145465,Cell14.csv,0
0,4.4912718911826195,9.42421169732149,Cell14.csv,1
1,4.7780765089309,9.3556908874809,Cell14.csv,1
